total.pckts,tcp.pct,udp.pct,other.pct,ip.src.unique,ip.dest.unique,eth.src.unique,eth.dest.unique,pkt.length.mean,pkt.length.std,pkt.length.var,pkt.length.min,pkt.length.max,pkt.length.pquartil,pkt.length.med,pkt.length.tquartil,pkt.delta.mean,pkt.delta.std,pkt.delta.var,pkt.delta.min,pkt.delta.max,pkt.delta.pquartil,pkt.delta.med,pkt.delta.tquartil,ttl.mean,ttl.std,ttl.var,ttl.min,ttl.max,ttl.pquartil,ttl.med,ttl.tquartil,tcp.flag.res.count,tcp.flag.cwr.count,tcp.flag.urg.count,tcp.flag.ack.count,tcp.flag.push.count,tcp.flag.reset.count,tcp.flag.syn.count,tcp.flag.fyn.count,dest.port.entropy,src.port.entropy,tcp.seq.entropy,label
2901,82.86797655980696,16.92519820751465,0.2068252326783868,188,189,6,7,628.9538090313685,643.6439066403983,414277.4785553138,60.0,1514.0,66.0,131.0,1454.0,0.000344593243709,0.00065130585432,4.241993158715784e-07,0.0,0.009412,8e-06,0.000134,0.000337,108.04704653567734,64.09568049670828,4108.256258336111,30.0,255.128,62.0,113.0,127.0,0,0,0,2362,690,1,83,50,0.6980488158216074,0.6712817231979258,0.6794226145468096,0
3121,86.2544056392182,13.521307273309835,0.2242870874719641,181,184,6,5,692.1079782121114,656.3929987329898,430851.7687856867,60.0,1514.0,64.0,267.0,1454.0,0.0003199013136815,0.0007782615483844,6.056910376937866e-07,0.0,0.01254,7e-06,8.9e-05,0.000258,92.0959013136815,43.05811074520883,1854.000900946668,30.0,255.128,62.0,63.0,127.0,0,0,0,2646,590,6,83,32,0.6528459021174821,0.6430946902938155,0.6871168101421634,0
2503,82.90051937674791,16.81981622053536,0.2796644027167399,171,177,5,4,680.3727526967639,657.7221584670101,432598.4377385028,60.0,1514.0,66.0,171.0,1454.0,0.0003990683180183,0.0008282367075251,6.859760436920938e-07,0.0,0.009306,7e-06,0.000109,0.0003235,84.91660327606871,36.72792252605037,1348.9402930795577,37.0,255.128,62.0,63.0,126.0,0,0,0,2066,477,4,17,19,0.6661990600624852,0.6503010903806198,0.6601452681092942,0
1832,78.05676855895196,21.56113537117904,0.3820960698689956,169,173,4,6,643.6042576419214,633.447679693615,401255.9629092246,60.0,1514.0,66.0,167.5,1454.0,0.0005454110262008,0.0009861854162947,9.725616753125454e-07,0.0,0.009484,1.5e-05,0.000178,0.00055,83.88194486899563,38.34770927509782,1470.5468066474232,2.0,255.128,50.0,63.0,122.0,0,0,0,1419,392,1,18,19,0.6894332251786274,0.6827811607413539,0.6680970497852268,0
2509,81.50657632522918,18.333997608609007,0.1594260661618174,172,182,6,6,734.9904344360303,658.1602741577741,433174.9464794364,60.0,1514.0,66.0,617.0,1454.0,0.0003973184535671,0.0009000429084569,8.100772370636363e-07,0.0,0.008156,7e-06,9e-05,0.000281,80.68102351534476,35.72575155978958,1276.3293245118075,37.0,255.128,56.0,63.0,121.0,0,0,0,2032,393,6,20,15,0.6398539303997933,0.6281589741381528,0.6432887266371061,0
2593,83.30119552641729,16.583108368684922,0.1156961048978017,160,152,5,5,735.4785962205939,666.6703284222615,444449.326798646,60.0,1514.0,66.0,449.0,1454.0,0.0003852510605476,0.0008721538511683,7.60652340107864e-07,0.0,0.010301,7e-06,9.1e-05,0.000287,83.08128846895488,35.778135155911286,1280.074955234655,37.0,253.0,62.0,63.0,122.0,0,0,0,2151,396,4,26,11,0.6623511404114796,0.6448090612909501,0.665475743268519,0
1743,80.26391279403327,19.391853126792885,0.3442340791738382,153,158,6,7,663.1468732071141,646.5056902903181,417969.6075777606,60.0,1514.0,66.0,138.0,1454.0,0.0005726833046471,0.001060960532238,1.1256372509668e-06,0.0,0.0062,1e-05,0.000146,0.0005315,79.23005622489958,34.17924055125336,1168.220484660442,39.0,255.64,53.0,63.0,116.0,0,0,0,1383,319,6,22,21,0.7028363313204783,0.6955408868576922,0.6372594437500647,0
3036,81.55467720685112,18.31357048748353,0.1317523056653491,155,163,4,5,660.3675889328064,656.5091506093844,431004.2648338553,60.0,1514.0,66.0,154.0,1454.0,0.0003282292490118,0.0007822208775653,6.118695012990735e-07,0.0,0.012078,7e-06,7.8e-05,0.0002472499999999,79.63113636363637,32.925124239517444,1084.063806187659,2.0,250.0,62.0,63.0,116.0,0,0,0,2436,505,10,67,51,0.6606256394383943,0.6509774209962824,0.6568158667898557,0
2821,85.43069833392414,14.53385324353066,0.0354484225451967,149,150,5,6,739.1719248493442,665.2670080971776,442580.1920625702,60.0,1514.0,64.0,513.0,1454.0,0.0003543899326479,0.0008944325870981,8.000096528631517e-07,0.0,0.010149,7e-06,8.8e-05,0.000235,89.70865934065934,36.80122382549903,1354.3300750544774,42.0,255.128,62.0,63.0,127.0,0,0,0,2387,396,10,33,24,0.675134742626636,0.6538958065211091,0.6982438340512873,0
4460,90.06726457399104,9.753363228699552,0.179372197309417,200,201,6,7,738.0396860986547,672.3979157907933,452118.9571598028,60.0,1514.0,66.0,505.5,1502.0,0.0002233204035874,0.0005879712115235,3.4571014558046055e-07,0.0,0.01403,6e-06,4.5e-05,0.000172,77.90334573991032,30.99926641583632,960.9545183199976,36.0,255.128,63.0,63.0,113.0,0,0,0,3956,1052,19,88,47,0.6381634778265887,0.6096318931622002,0.753522949119788,0
2581,88.18287485470748,11.662146454862455,0.1549786904300658,174,184,3,3,669.128632313057,673.2860436884232,453314.0966256094,60.0,1514.0,60.0,136.0,1454.0,0.000386335141418,0.0008855848168691,7.842604678692532e-07,0.0,0.014811,8e-06,0.000119,0.000291,90.55198295234403,36.25039426364184,1314.0910842694768,36.0,244.0,62.0,63.0,127.0,0,0,0,2260,433,3,29,20,0.6412678322641857,0.6290451496646094,0.6983565677481565,0
2335,91.99143468950749,7.880085653104925,0.1284796573875803,169,178,4,6,624.5918629550321,663.5045158260734,440238.2425215922,60.0,1514.0,60.0,128.0,1454.0,0.0004279293361884,0.000992872261196,9.857953270524729e-07,0.0,0.009766,8e-06,0.000115,0.000288,87.27017344753746,37.83802852589066,1431.7164027261156,29.0,255.128,62.0,63.0,126.5,0,0,0,2129,546,3,47,23,0.6580294749409146,0.6432974343204907,0.7070520601724886,1
1667,88.54229154169167,11.097780443911216,0.3599280143971206,172,174,3,4,593.3827234553089,657.420562358515,432201.795811786,60.0,1514.0,62.0,103.0,1454.0,0.0005981739652069,0.0012309946108829,1.5153477320228632e-06,0.0,0.012989,1.4e-05,0.000171,0.000527,98.50182843431314,52.59502413843926,2766.236564123008,30.0,255.128,54.0,107.0,127.0,0,0,0,1465,442,2,24,14,0.7192100611686477,0.7198813954931421,0.6922714623605052,0
3311,93.35548172757476,6.523708849290244,0.1208094231350045,165,163,4,5,709.8961038961039,668.4291646201002,446797.5481147251,60.0,1514.0,66.0,310.0,1466.0,0.0003014479009362,0.0009471904147538,8.971696818014838e-07,0.0,0.01863,7e-06,7.3e-05,0.000206,71.41943430987617,31.066520267830118,965.1286815514992,30.0,255.128,52.0,63.0,63.0,0,0,0,3082,1028,2,15,35,0.607118565617377,0.5689292562192966,0.7646796249238511,0
2611,91.07621600919188,8.732286480275757,0.191497510532363,153,152,4,5,601.0202987361164,652.6963755006112,426012.5585916349,60.0,1514.0,66.0,94.0,1454.0,0.0003814978935273,0.000904329838603,8.178124569878982e-07,0.0,0.014176,7e-06,8.8e-05,0.0002725,77.70674377633091,34.46229876856207,1187.6500364136348,30.0,255.128,56.0,62.0,116.0,0,0,0,2352,625,6,54,50,0.6597653368167217,0.6605005599961338,0.7126618817940787,0
3334,94.39112177564488,5.518896220755849,0.0899820035992801,175,186,4,6,672.749850029994,671.4550105521569,450851.83119559713,60.0,1514.0,64.0,133.0,1454.0,0.0002997984403119,0.0007421242130535,5.50748347600327e-07,0.0,0.008696,7e-06,7e-05,0.000232,83.06084673065388,36.48396522733617,1331.079718709475,30.0,255.128,54.0,63.0,126.0,0,0,0,3127,615,2,37,104,0.6187010440925756,0.6217379009428154,0.7204550600695802,0
4446,96.82860998650472,3.148897885739991,0.0224921277552856,160,163,3,5,612.668016194332,636.890661521926,405629.7147338364,60.0,1514.0,60.0,90.5,1434.0,0.0002243846153846,0.0006581462705622,4.331565134550489e-07,0.0,0.010143,7e-06,6.6e-05,0.000171,102.10292847503374,34.11459521685961,1163.805606810181,36.0,253.0,63.0,122.0,127.0,0,0,0,4293,1482,3,20,17,0.5277354357516245,0.5228369089605619,0.8099261366423528,0
1605,88.47352024922118,11.090342679127726,0.4361370716510903,167,172,7,6,526.6710280373832,633.497408457955,401318.966522945,60.0,1514.0,62.0,80.0,1454.0,0.0006226797507788,0.0012337731170515,1.52219610435904e-06,0.0,0.015364,1.5e-05,0.000178,0.000575,89.5582031152648,40.87082803883066,1670.4245845796663,39.0,255.128,53.0,63.0,126.0,0,0,0,1408,427,2,23,44,0.7349575586054586,0.7391597743755822,0.6841529361308649,0
2364,93.23181049069372,6.514382402707277,0.2538071065989847,141,149,4,4,679.6653976311337,676.010638636975,456990.38355037087,60.0,1514.0,63.0,155.5,1454.0,0.0004212216582064,0.0010057807526956,1.0115949224930596e-06,0.0,0.009336,7e-06,9.95e-05,0.000296,88.36144670050761,37.67569321614521,1419.4578593170904,40.0,255.128,62.0,63.0,127.0,0,0,0,2191,482,0,22,17,0.6555718112823596,0.650121738822087,0.7393910668026706,0
2707,92.02068710749909,7.6837827853712595,0.2955301071296638,192,191,4,7,654.1758404137421,668.5470131249568,446955.1087583012,60.0,1514.0,60.0,133.0,1454.0,0.0003687303287772,0.0009130040676908,8.33576427620106e-07,0.0,0.01159,7e-06,9.3e-05,0.000277,88.04648836350202,37.56252459515612,1410.9432539617085,30.0,255.128,55.0,63.0,127.0,0,0,0,2483,590,3,16,34,0.6536048595387192,0.6392432097698681,0.7390553522191816,0
1543,91.12119248217758,8.360337005832793,0.5184705119896306,152,151,6,5,645.8049254698639,668.6687736445597,447117.92884731945,60.0,1514.0,66.0,116.0,1454.0,0.0006303765392093,0.0013784351144001,1.900083364611361e-06,0.0,0.013847,1e-05,0.000158,0.0004604999999999,77.92865197666883,34.872582154234486,1216.0969861038336,43.0,255.128,45.0,62.0,118.0,0,0,0,1397,341,4,15,13,0.682273592920829,0.682375929205449,0.686476328329242,0
2349,90.50659855257555,9.365687526607068,0.1277139208173691,132,136,3,4,698.9450830140486,679.3360114765026,461497.4164888028,60.0,1514.0,66.0,154.0,1454.0,0.000425405278842,0.0011275284326097,1.2713203663435017e-06,0.0,0.011742,7e-06,9.3e-05,0.000267,84.20257471264368,37.16087403141365,1380.9305587785934,1.0,255.128,55.0,63.0,126.0,0,0,0,2114,397,0,20,15,0.6458194878094419,0.632059912899087,0.7053891426946189,0
2277,92.35836627140976,7.422046552481334,0.2195871761089152,142,144,4,4,693.1348265261308,679.9546634091515,462338.3442918526,60.0,1514.0,62.0,153.0,1454.0,0.0004369890206411,0.0011211413197463,1.256957858842494e-06,0.0,0.019745,7e-06,8.8e-05,0.000283,85.64167018006148,37.65646148789975,1418.009091789677,38.0,255.128,55.0,63.0,127.0,0,0,0,2081,403,5,41,40,0.6483106197226873,0.62994393293819,0.6922783412159867,0
2165,93.16397228637412,6.605080831408776,0.23094688221709,172,177,5,6,695.0771362586605,680.8803499047647,463598.0508864348,60.0,1514.0,66.0,144.0,1454.0,0.0004604946882217,0.0010255365493452,1.0517252140429363e-06,0.0,0.0152,9e-06,0.000133,0.000372,90.21561108545036,38.44684058238524,1478.1595507673449,30.0,255.128,52.0,107.0,126.0,0,0,0,2003,377,10,26,56,0.6874896950862502,0.6639772244370855,0.6931361818258734,0
2589,93.47238315952106,6.334492081884897,0.1931247585940517,167,171,4,5,735.141753572808,683.3490888216425,466965.977193369,60.0,1514.0,66.0,267.0,1454.0,0.0003851660872923,0.0009240524903174,8.538730048618486e-07,0.0,0.011806,8e-06,8.9e-05,0.000265,85.64459675550405,35.857472696675345,1285.758348192818,30.0,245.1,62.0,63.0,127.0,0,0,0,2407,393,2,18,8,0.6443715393926874,0.6302308076880159,0.711010296403371,0
2765,95.37070524412296,4.593128390596745,0.0361663652802893,146,155,3,5,750.1905967450272,685.7300420026016,470225.69050488976,60.0,1514.0,66.0,423.0,1454.0,0.0003615844484629,0.0008141854486771,6.628979448376569e-07,0.0,0.008679,8e-06,0.000102,0.000259,86.08829222423147,36.61257111820516,1340.4803638856306,30.0,255.128,62.0,63.0,127.0,0,0,0,2630,412,3,15,14,0.6394874313623317,0.6315145015777216,0.6981880317824689,0
2670,92.43445692883896,7.378277153558052,0.1872659176029962,166,169,4,4,700.6,667.3151068121363,445309.4517796928,60.0,1514.0,66.0,232.5,1454.0,0.0003742947565543,0.0007942492294779,6.308318385262614e-07,0.0,0.008967,8e-06,0.000118,0.0003,85.57931985018726,36.83997151423023,1357.183501169295,40.0,244.0,52.0,63.0,126.0,0,0,0,2458,460,4,15,14,0.668504093975682,0.666801888186973,0.724052060419322,0
3114,94.38021836865768,5.491329479768786,0.1284521515735388,179,176,4,5,777.8692999357739,687.2344087768262,472291.1326068338,60.0,1514.0,66.0,799.5,1454.0,0.0003210231213872,0.0007821685186062,6.11787591498638e-07,0.0,0.008638,7e-06,6.6e-05,0.00023375,89.28820841361593,43.904300756538326,1927.587624920572,30.0,255.128,62.0,63.0,127.0,0,0,0,2933,476,2,15,15,0.6367238673064732,0.6059583733959318,0.7461881215253265,0
3509,92.93245939013964,6.868053576517526,0.1994870333428327,182,189,4,6,759.9313194642348,673.0365104282521,452978.1443694387,60.0,1514.0,66.0,590.0,1454.0,0.0002841544599601,0.0006993321929127,4.890655160440997e-07,0.0,0.011183,7e-06,6.1e-05,0.000233,93.65824565403248,40.697954133315726,1656.3234706374703,41.105,255.128,62.0,109.0,127.0,0,0,0,3254,610,4,14,14,0.659984817851993,0.635646118711392,0.7469331836126863,0
2337,89.47368421052632,10.397946084724005,0.128369704749679,161,161,2,2,640.8955926401369,647.5710433749523,419348.2562177244,60.0,1514.0,66.0,130.0,1434.0,0.0004273945228925,0.0008641093646719,7.46684994113824e-07,0.0,0.009506,8e-06,0.000111,0.000353,77.5155297389816,32.78432687581706,1074.8120887004209,39.0,243.0,50.0,63.0,118.0,0,0,0,2077,435,6,25,23,0.6805266402273433,0.6750882071684826,0.6657687357234932,0
2861,87.66165676336945,11.953862285914015,0.3844809507165327,180,196,4,6,717.7287661656763,661.5750948507387,437681.6061267639,60.0,1514.0,66.0,330.0,1454.0,0.0003494023068857,0.0007791674869422,6.071019727079631e-07,0.0,0.008058,7e-06,7.5e-05,0.000271,83.29888081090527,35.66917375940248,1272.2899566784463,2.0,255.128,62.0,63.0,126.0,0,0,0,2494,532,3,25,24,0.6569651559493296,0.6271176549078812,0.7148686648580679,0
2742,84.75565280816923,15.171407731582786,0.0729394602479941,162,159,5,4,720.5415754923414,662.4964660951898,438901.5675886151,60.0,1514.0,66.0,456.0,1454.0,0.0003646469730123,0.0007705635950525,5.937682540203853e-07,0.0,0.00709,7e-06,8.6e-05,0.00027775,82.7767086068563,34.8788557742955,1216.534580124107,30.0,241.0,62.0,63.0,126.0,0,0,0,2312,440,3,22,23,0.6571493208585028,0.6205043118436013,0.6810438396640177,0
2129,84.54673555659934,15.406294034758105,0.0469704086425551,170,179,2,2,685.0864255519023,647.4708379133122,419218.4859481666,60.0,1514.0,66.0,240.0,1434.0,0.0004696265852512,0.0008167562343221,6.670907463041705e-07,0.0,0.006793,1e-05,0.000169,0.000501,85.35820573038986,35.79866114569366,1281.5441398241967,41.0,245.0,62.0,63.0,123.0,0,0,0,1781,476,8,25,26,0.7099375735905243,0.6910783455985826,0.6997602450109327,0
2640,87.72727272727273,12.083333333333334,0.1893939393939394,178,180,3,4,779.407196969697,669.4859025596656,448211.3737261302,60.0,1514.0,66.0,1083.0,1454.0,0.0003783450757575,0.0007829038243098,6.129383981189787e-07,0.0,0.007125,7e-06,8.65e-05,0.00030425,83.65088295454545,33.55364558454416,1125.8471320131994,2.0,249.121,63.0,63.0,121.0,0,0,0,2308,343,3,9,22,0.6274256860296904,0.5985155388071733,0.6779492846567147,0
1971,81.32927447995941,18.56925418569254,0.1014713343480466,183,207,5,4,616.544901065449,639.2471773058766,408636.9536935308,60.0,1514.0,66.0,117.0,1434.0,0.0005060086250634,0.0008550918639916,7.311820958646569e-07,0.0,0.006362,1.6e-05,0.000174,0.000551,94.03360375443935,36.63313725360397,1341.9867450413872,41.0,255.128,62.0,114.0,127.0,0,0,0,1586,448,7,33,17,0.7478627469121907,0.7422123566999554,0.6624735023032626,0
5378,92.06024544440312,7.883971736705095,0.0557828188917813,208,215,6,7,586.0695425808851,618.2121865547558,382186.30760481214,60.0,1514.0,60.0,73.0,1230.0,0.0001855788397173,0.0004015640824407,1.6125371230648313e-07,0.0,0.005169,7e-06,7.1e-05,0.000174,109.53651357381926,30.05898020214452,903.542290792916,41.0,255.128,112.0,123.0,127.0,0,0,0,4901,1799,10,88,34,0.5171676151542179,0.5165741140582892,0.7917930665225847,0
3104,85.05154639175258,14.948453608247425,0.0,222,230,2,2,648.7074742268042,656.7977629726599,431383.3014458905,60.0,1514.0,60.0,133.0,1454.0,0.0003216449742268,0.0005914277499057,3.497867833585556e-07,0.0,0.006272,9e-06,0.000121,0.000319,96.3424613402062,35.376857741733005,1251.5220636788144,41.0,243.0,63.0,117.0,127.0,0,0,0,2624,573,9,29,40,0.6663066939318183,0.6627808864233982,0.681210838206782,0
2572,85.88646967340591,13.763608087091756,0.3499222395023328,172,176,4,4,674.5742612752722,650.2937219906117,422881.9248604031,60.0,1514.0,60.0,210.0,1454.0,0.0003884910575427,0.0006807685542839,4.634458245018761e-07,0.0,0.006411,1.4e-05,0.000142,0.000426,100.47275738724728,35.15403123781671,1235.805912269393,39.0,255.128,63.0,119.0,127.0,0,0,0,2197,481,5,13,11,0.6840227103295164,0.6782318592811306,0.7311228296567172,0
2599,88.41862254713351,11.50442477876106,0.0769526741054251,147,144,3,3,732.5990765679107,672.9912728730391,452917.2533632733,60.0,1514.0,60.0,456.0,1466.0,0.0003836929588303,0.0007557530361486,5.711626516478623e-07,0.0,0.00713,1.1e-05,0.000123,0.000311,89.965848403232,34.82487131141933,1212.7716618569173,39.0,244.0,62.0,63.0,127.0,0,0,0,2289,423,2,16,24,0.6705871528036719,0.6579269618518907,0.6948674239648246,0
3045,89.55665024630541,10.344827586206897,0.0985221674876847,156,156,3,3,732.1977011494253,670.4769079992876,449539.2841602852,60.0,1514.0,66.0,383.0,1454.0,0.0003275947454844,0.0006903015918796,4.7651628775161883e-07,0.0,0.006583,8e-06,9.8e-05,0.000265,83.7204039408867,36.06576034432895,1300.7390692145707,44.0,255.128,57.0,63.0,126.0,0,0,0,2714,465,1,24,10,0.6412332198306363,0.6463681675015703,0.6730289527754115,0
4454,93.9380332285586,5.927256398742703,0.1347103726986978,159,168,5,5,632.982712168837,629.8612256961767,396725.16363549,60.0,1514.0,60.0,98.5,1434.0,0.0002244310731926,0.0004878940657908,2.3804061943397042e-07,0.0,0.005823,7e-06,8.1e-05,0.000203,102.31084261338124,34.40762876266748,1183.8849170695423,43.0,244.0,63.0,122.0,127.0,0,0,0,4162,1397,5,44,35,0.5415902516421122,0.5450831671835332,0.8003096243430915,0
3177,88.19641170915958,11.677683349071453,0.1259049417689644,168,172,6,5,713.8593012275732,661.8277731353833,438016.0012933403,60.0,1514.0,60.0,331.0,1454.0,0.0003143179099779,0.0006461963820238,4.175697641407186e-07,0.0,0.006586,8e-06,0.000104,0.00026,90.65470254957506,36.471626110561424,1330.1795111485858,20.0,255.128,62.0,105.0,127.0,0,0,0,2794,643,11,17,14,0.6455022991609012,0.6412029514060212,0.7046732234335824,0
3035,89.9505766062603,9.752883031301485,0.2965403624382207,160,170,6,5,720.5001647446458,669.236757377995,447877.8374258133,60.0,1514.0,60.0,278.0,1454.0,0.0003292952224052,0.0007139873642592,5.097779563219265e-07,0.0,0.007197,8e-06,9.7e-05,0.000256,89.38165733113674,36.866006067903385,1359.1024033986894,40.0,255.128,62.0,63.0,127.0,0,0,0,2720,614,11,17,21,0.6579945944112182,0.6507934109889528,0.6992507750820983,0
2119,83.67154318074563,16.23407267579047,0.094384143463898,175,177,5,5,657.8003775365738,657.7249858534418,432602.1570159103,60.0,1514.0,66.0,123.0,1454.0,0.0004718315243039,0.0008237516216156,6.785667341143421e-07,0.0,0.007097,1.6e-05,0.000168,0.0004905,93.63154554034922,39.42200029641825,1554.0941073708004,36.0,255.128,62.0,112.0,127.0,0,0,0,1761,448,6,14,16,0.6857388264063633,0.683055369566554,0.646065542713622,0
3153,89.12147161433556,10.688233428480812,0.1902949571836346,176,182,4,4,733.6565176022835,668.885106141894,447407.2852184528,60.0,1514.0,60.0,478.0,1454.0,0.0003169486203615,0.0006505226865838,4.231797657603105e-07,0.0,0.007184,8e-06,9.7e-05,0.000271,98.36742150333016,34.89623754743864,1217.747394967266,35.0,245.0,63.0,119.0,127.0,0,0,0,2801,568,4,12,11,0.6388657393251392,0.6294876231700643,0.7327775634630787,0
2613,87.90662074244165,11.78721775736701,0.3061615001913509,172,178,5,5,681.6268656716418,658.9521925257308,434217.99203446775,60.0,1514.0,60.0,207.0,1454.0,0.0003820884041331,0.0007069082031815,4.997192077253619e-07,0.0,0.006669,9e-06,0.000129,0.000352,91.52452621507844,36.59224531752657,1338.9924173780453,35.0,255.128,62.0,107.0,127.0,0,0,0,2284,530,7,19,22,0.6745362447690987,0.6713638525335166,0.6841201672490783,0
2251,81.51932474455798,18.436250555308757,0.0444247001332741,190,197,3,3,657.8067525544203,653.2512421002305,426737.1853054939,60.0,1514.0,66.0,139.0,1454.0,0.0004436517103509,0.0007741464773659,5.993027684181845e-07,0.0,0.007195,2.3e-05,0.000172,0.000471,91.00049444691248,37.52993877022971,1408.4963040971911,40.0,243.0,62.0,107.0,127.0,0,0,0,1824,436,4,17,10,0.7145471609199762,0.7107868722164902,0.6797879776069732,0
2707,85.1865533801256,14.591799039527151,0.2216475803472479,220,216,5,4,700.3147395640931,667.0993724646678,445021.5727427536,60.0,1514.0,62.0,260.0,1454.0,0.0003692042851865,0.0007343980631528,5.393405151627095e-07,0.0,0.007202,8e-06,0.000122,0.0003165,92.59433727373477,35.564975075530214,1264.8674521230853,43.0,255.128,63.0,112.0,127.0,0,0,0,2288,420,10,23,37,0.6591609447198372,0.6591476911234029,0.6593891392524869,1
